time,open,high,low,close,adjClose,volume,ma_90,mom_10,mom_30,prediction,fees,pnl,capital,benchmark,score,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2015-03-23 00:00:00,127.120003,127.849998,126.519997,127.209999,117.0662,37709700.0,110.4568367894737,2.168495692214889,4.253407249887431,1.0,0.0,-6.156562000000008,-110.067646,16.849745999999996,-1.4369253993502338,0.0,0.0,-6.156562000000008,-110.067646,3.7086109999999906,9.865172999999999,5.0,6.0
2015-03-24 00:00:00,127.230003,128.039993,126.559998,126.690002,116.587677,32842300.0,110.5625409310345,3.640378836556102,1.4493872592484802,1.0,0.0,-6.156562000000008,110.75829315,16.371223,-1.3760599925857713,1.0,0.0,-6.156562000000008,110.75829315,3.7086109999999906,9.865172999999999,5.0,6.0
2015-03-25 00:00:00,126.540001,126.82,123.379997,123.379997,113.541618,51655200.0,110.6130337627119,-0.859779000439298,-2.435556699128283,0.0,0.0,-9.202621000000008,-2.8937560499999995,13.325164000000001,-1.462025232860174,1.0,0.0,-9.202621000000008,-2.8937560499999995,3.7086109999999906,12.911231999999998,5.0,7.0
2015-03-26 00:00:00,122.760002,124.879997,122.599998,124.239998,114.333046,47572900.0,110.67503396666669,0.5259513407217975,-2.23481596773748,0.5,0.0,-8.411193000000011,0.7518565999999964,14.116591999999997,-1.6519010395710245,1.0,0.0,-8.411193000000011,0.7518565999999964,4.500038999999987,12.911231999999998,6.0,7.0
2015-03-27 00:00:00,124.57,124.699997,122.910004,123.25,113.421997,39546200.0,110.72006614754102,-1.3605344916056916,-3.013845970554052,0.0,0.0,-9.322242000000003,-108.61639369999999,13.205543000000006,-1.6369441226309291,0.0,0.0,-9.322242000000003,-108.61639369999999,4.500038999999987,13.82228099999999,6.0,8.0
2015-03-30 00:00:00,124.050003,126.400002,124.0,126.370003,116.29319,47099700.0,110.80995524193551,-0.5273896721710969,-1.1421445668366337,0.0,0.0,-9.322242000000003,110.47853049999999,16.076735999999997,-1.5798591206573278,-1.0,0.0,-9.322242000000003,110.47853049999999,4.500038999999987,13.82228099999999,6.0,8.0
2015-03-31 00:00:00,126.089996,126.489998,124.360001,124.43,114.507881,42090600.0,110.8686524761905,-3.1447111529579908,-3.332829319787445,0.0,0.0,-7.536933000000005,-1.696043549999998,14.291426999999999,-1.6522960933152444,-1.0,0.0,-7.536933000000005,-1.696043549999998,6.285347999999985,13.82228099999999,7.0,8.0
2015-04-01 00:00:00,124.82,125.120003,123.099998,124.25,114.342239,40621400.0,110.92292726562502,-2.549033499916331,-3.2697606855804584,0.0,0.0,-7.371291000000014,-0.15735989999999161,14.125785000000008,-1.5335585243581153,-1.0,0.0,-7.371291000000014,-0.15735989999999161,6.450989999999976,13.82228099999999,8.0,8.0
2015-04-02 00:00:00,125.029999,125.559998,124.190002,125.32,115.326912,32220100.0,110.99068087692311,-0.4606981419408296,-3.227801318646084,0.0,0.0,-8.355964,0.9354393499999872,15.110457999999994,-1.487827106233313,-1.0,0.0,-8.355964,0.9354393499999872,6.450989999999976,14.806953999999976,8.0,9.0
2015-04-03 00:00:00,125.029999,125.559998,124.190002,125.32,115.326912,32220100.0,111.05638134848488,-1.4857302961913899,-5.774438833481,0.0,0.0,-8.355964,0.0,15.110457999999994,-1.5529921065264867,-1.0,0.0,-8.355964,0.0,6.450989999999976,14.806953999999976,8.0,9.0
2015-04-06 00:00:00,124.470001,127.510002,124.330002,127.349998,117.19503,37194000.0,111.14800297014928,0.5209409910448715,-3.6468215536796578,0.5,0.0,-10.22408200000001,1.7747121000000092,16.978576000000004,-1.492147515786954,-1.0,0.0,-10.22408200000001,1.7747121000000092,6.450989999999976,16.675071999999986,8.0,10.0
2015-04-07 00:00:00,127.639999,128.119995,125.980003,126.010002,115.961906,35012300.0,111.21879566176473,2.1316307118329103,-2.158544797816686,0.5,0.0,-8.990958000000006,-111.3352785,15.745452,-1.6493355668671823,0.0,0.0,-8.990958000000006,-111.3352785,7.68411399999998,16.675071999999986,9.0,10.0
2015-04-08 00:00:00,125.849998,126.400002,124.970001,125.599998,115.584587,37329200.0,111.28206800000002,1.0946450250262751,-3.695760568666706,0.5,0.0,-8.990958000000006,0.0,15.368133,-1.5850390545162516,0.0,0.0,-8.990958000000006,0.0,7.68411399999998,16.675071999999986,9.0,10.0
2015-04-09 00:00:00,125.849998,126.580002,124.660004,126.559998,116.468048,32484000.0,111.35615342857145,2.68559104985604,-1.4790561831463656,0.5,0.0,-8.990958000000006,0.0,16.251593999999997,-1.5532354549344518,0.0,0.0,-8.990958000000006,0.0,7.68411399999998,16.675071999999986,9.0,10.0
2015-04-10 00:00:00,125.949997,127.209999,125.260002,127.099998,116.964989,40188000.0,111.43515111267608,0.5776769903723666,-1.5415514431658006,0.5,0.0,-8.990958000000006,0.0,16.748535000000004,-1.5368205637090053,0.0,0.0,-8.990958000000006,0.0,7.68411399999998,16.675071999999986,9.0,10.0
2015-04-13 00:00:00,128.369995,128.570007,126.610001,126.849998,116.734917,36365100.0,111.50875897222224,1.9448757417841023,-1.9403163660405398,0.5,0.0,-8.990958000000006,0.0,16.518462999999997,-1.5442974930536824,0.0,0.0,-8.990958000000006,0.0,7.68411399999998,16.675071999999986,9.0,10.0
2015-04-14 00:00:00,127.0,127.290001,125.910004,126.300003,116.22879,25524600.0,111.57341693150687,1.649916090938186,-1.74262033577135,0.5,0.0,-8.990958000000006,0.0,16.012336000000005,-1.5615019569911601,0.0,0.0,-8.990958000000006,0.0,7.68411399999998,16.675071999999986,9.0,10.0
2015-04-15 00:00:00,126.410004,127.129997,126.010002,126.779999,116.670502,28970400.0,111.64229645945947,1.165027292155374,0.29269575660395564,1.0,0.0,-8.990958000000006,0.0,16.454048,-1.546428331800175,0.0,0.0,-8.990958000000006,0.0,7.68411399999998,16.675071999999986,9.0,10.0
2015-04-16 00:00:00,126.279999,127.099998,126.110001,126.169998,116.109131,28369000.0,111.70185425333334,0.6782623296113233,-0.33965454398054984,0.5,0.0,-8.990958000000006,110.30367445,15.892677000000006,-1.5657296124498097,1.0,0.0,-8.990958000000006,110.30367445,7.68411399999998,16.675071999999986,9.0,10.0
2015-04-17 00:00:00,125.550003,126.139999,124.459999,124.75,114.802368,51957000.0,111.74265048684212,-2.0416070544971077,-1.8798283284545358,0.0,0.0,-10.29772100000001,-110.30367445,14.585914000000002,-1.6164137537078584,0.0,0.0,-10.29772100000001,-110.30367445,7.68411399999998,17.98183499999999,9.0,11.0
2015-04-20 00:00:00,125.57,128.119995,125.169998,127.599998,117.425117,47054300.0,111.81644875324677,1.2618031649117567,2.481737344958068,1.0,0.0,-10.29772100000001,111.55386114999999,17.208663,-1.5984033158183184,-1.0,0.0,-10.29772100000001,111.55386114999999,7.68411399999998,17.98183499999999,9.0,11.0
2015-04-21 00:00:00,128.100006,128.199997,126.669998,126.910004,116.790138,32435100.0,111.88021400000002,1.0430032509438192,3.8203561315804047,1.0,0.0,-9.662742000000009,-0.6032300500000012,16.573684,-1.6213296331702722,-1.0,0.0,-9.662742000000009,-0.6032300500000012,8.319092999999981,17.98183499999999,10.0,11.0
2015-04-22 00:00:00,126.989998,128.869995,126.32,128.619995,118.363777,37654500.0,111.96228441772155,1.6276816110114556,3.3507467730706564,1.0,0.0,-11.236381000000009,1.49495705,18.147323,-1.532461013671273,-1.0,0.0,-11.236381000000009,1.49495705,8.319092999999981,19.55547399999999,10.0,12.0
2015-04-23 00:00:00,128.300003,130.419998,128.139999,129.669998,119.330048,45770900.0,112.05438146250003,2.0220230175031384,4.919505063601615,1.0,0.0,-12.202652000000015,0.9179574500000057,19.113594000000006,-1.5878737928617719,-1.0,0.0,-12.202652000000015,0.9179574500000057,8.319092999999981,20.521744999999996,10.0,13.0
2015-04-24 00:00:00,130.490005,130.630005,129.229996,130.279999,119.891411,44525900.0,112.15113491358028,2.703984447087082,4.265706942959446,1.0,0.0,-12.764015000000015,0.53329485,19.674957000000006,-1.620212384708135,-1.0,0.0,-12.764015000000015,0.53329485,8.319092999999981,21.083107999999996,10.0,14.0
2015-04-27 00:00:00,132.309998,133.130005,131.149994,132.649994,122.072395,96954200.0,112.27212589024393,5.027674296531859,4.4159144625735225,1.0,0.0,-14.94499900000001,2.0719347999999953,21.855941,-1.5840066552156238,-1.0,0.0,-14.94499900000001,2.0719347999999953,8.319092999999981,23.26409199999999,10.0,15.0
2015-04-28 00:00:00,134.460007,134.539993,129.570007,130.559998,120.149078,118924000.0,112.36702892771088,2.9815385554782248,1.6268360986942065,1.0,0.0,-13.021682000000013,-1.8271511499999973,19.932624000000004,-1.7497757946971761,-1.0,0.0,-13.021682000000013,-1.8271511499999973,10.242409999999978,23.26409199999999,11.0,15.0
2015-04-29 00:00:00,130.160004,131.589996,128.300003,128.639999,118.382187,63386100.0,112.43863795238097,1.957689270794738,0.894110876590748,1.0,0.0,-11.254791000000012,-1.678546450000001,18.165733000000003,-1.7168266758076876,-1.0,0.0,-11.254791000000012,-1.678546450000001,12.00930099999998,23.26409199999999,12.0,15.0
2015-04-30 00:00:00,128.639999,128.639999,124.580002,125.150002,115.170479,83195400.0,112.47077725882356,0.3206475671303277,-0.5957163379327723,0.5,0.0,-8.04308300000001,-3.051122600000001,14.954025000000001,-1.7526261993008578,-1.0,0.0,-8.04308300000001,-3.051122600000001,15.221008999999981,23.26409199999999,13.0,15.0
2015-05-01 00:00:00,126.099998,130.130005,125.300003,128.949997,118.667458,58512600.0,112.54283168604654,1.0579857459286135,1.3678226507736646,1.0,0.0,-11.540062000000006,-109.41195504999999,18.451003999999998,-1.4359157366179105,0.0,0.0,-11.540062000000006,-109.41195504999999,15.221008999999981,26.761070999999987,13.0,16.0
2015-05-04 00:00:00,129.5,130.570007,128.259995,128.699997,118.437393,50988300.0,112.61058526436784,1.4104401520614651,1.5865450342577914,1.0,0.0,-11.540062000000006,112.51552335,18.220939,-1.6333406856803596,1.0,0.0,-11.540062000000006,112.51552335,15.221008999999981,26.761070999999987,13.0,16.0
2015-05-05 00:00:00,128.149994,128.449997,125.779999,125.800003,115.768646,49271400.0,112.64647231818185,-2.192504384174898,1.961419996674696,0.5,0.0,-14.208809000000002,-2.5353096499999963,15.552192000000005,-1.7420215748365249,1.0,0.0,-14.208809000000002,-2.5353096499999963,15.221008999999981,29.429817999999983,13.0,17.0
2015-05-06 00:00:00,126.559998,126.75,123.360001,125.010002,115.041649,72141000.0,112.67338441573038,-3.593729384907307,0.6197709453135802,0.5,0.0,-14.935806,-109.9802137,14.825195000000008,-1.9584230763912376,0.0,0.0,-14.935806,-109.9802137,15.221008999999981,30.15681499999998,13.0,18.0
2015-05-07 00:00:00,124.769997,126.080002,124.019997,125.260002,115.753204,43940900.0,112.70760463333337,-3.451629241397458,2.055339406517409,0.5,0.0,-14.935806,0.0,15.536749999999998,-1.9613211257180556,0.0,0.0,-14.935806,0.0,15.221008999999981,30.15681499999998,13.0,18.0
2015-05-08 00:00:00,126.68,127.620003,126.110001,127.620003,117.93409,55550400.0,112.90446725555562,-3.390041622432327,1.4110026563034284,0.5,0.0,-14.935806,0.0,17.717636,-1.8429909046556776,0.0,0.0,-14.935806,0.0,15.221008999999981,30.15681499999998,13.0,18.0
2015-05-11 00:00:00,127.389999,127.559998,125.629997,126.32,116.73275,42035800.0,113.11935135555561,-2.8434075873640996,1.94298329562137,0.5,0.0,-14.935806,0.0,16.516295999999997,-1.904307236925277,0.0,0.0,-14.935806,0.0,15.221008999999981,30.15681499999998,13.0,18.0
2015-05-12 00:00:00,125.599998,126.879997,124.82,125.870003,116.316917,48160000.0,113.32951294444449,-1.7445783460648512,1.7269890963041101,0.5,0.0,-14.935806,0.0,16.100463000000005,-1.9276631361470782,0.0,0.0,-14.935806,0.0,15.221008999999981,30.15681499999998,13.0,18.0
2015-05-13 00:00:00,126.150002,127.190002,125.870003,126.010002,116.446297,34694200.0,113.52593680000005,1.1077647771179366,0.9706190693807848,1.0,0.0,-14.935806,0.0,16.229843000000002,-1.9202680518844204,0.0,0.0,-14.935806,0.0,15.221008999999981,30.15681499999998,13.0,18.0
2015-05-14 00:00:00,127.410004,128.949997,127.160004,128.949997,119.163139,45203500.0,113.71038198888893,0.4177059223767987,3.3263935827918534,1.0,0.0,-14.935806,113.20498205,18.946685000000002,-1.7883070837985642,1.0,0.0,-14.935806,113.20498205,15.221008999999981,30.15681499999998,13.0,18.0
